tSNE1,tSNE2,group
112.034355,-23.010136,PubChem candidate
67.52493,-59.332363,PubChem candidate
-65.87211,-62.32581,PubChem candidate
-42.39071,-25.81047,PubChem candidate
84.46469,56.516758,PubChem candidate
-42.18989,-9.116867,PubChem candidate
1.9926978,-109.05929,PubChem candidate
19.739176,7.2004056,PubChem candidate
-27.433065,-34.970734,PubChem candidate
64.34898,-60.329258,PubChem candidate
-135.69276,-8.511569,PubChem candidate
-7.7914424,40.708298,PubChem candidate
-9.30129,5.9308915,PubChem candidate
12.990978,1.2491536,PubChem candidate
68.85319,-15.172566,PubChem candidate
99.29701,-6.2256937,PubChem candidate
21.988255,-3.8767488,PubChem candidate
-49.20145,-28.491232,PubChem candidate
-20.516441,-37.36901,PubChem candidate
-48.861813,-66.776474,PubChem candidate
-77.07113,0.71782964,PubChem candidate
40.94776,29.502096,PubChem candidate
-106.63785,-7.5999656,PubChem candidate
21.159353,-58.11463,PubChem candidate
-1.7737856,-101.16422,PubChem candidate
59.46724,-80.979416,PubChem candidate
-28.036674,-37.96093,PubChem candidate
98.199905,32.912598,PubChem candidate
-124.86696,1.1597273,PubChem candidate
-97.968544,-36.142033,PubChem candidate
53.684822,27.21412,PubChem candidate
43.5107,-68.37608,PubChem candidate
50.32843,-16.38639,PubChem candidate
115.402565,-22.884089,PubChem candidate
-64.51755,14.272013,PubChem candidate
-18.574312,-41.480698,PubChem candidate
-37.716846,-19.672327,PubChem candidate
-71.050835,13.782341,PubChem candidate
41.25176,-49.494465,PubChem candidate
-78.4909,-2.9188178,PubChem candidate
13.216607,-68.34047,PubChem candidate
-62.733856,6.4797716,PubChem candidate
66.0422,23.30808,PubChem candidate
-96.12666,5.8853707,PubChem candidate
8.050475,-15.682589,PubChem candidate
-116.6696,-28.517962,PubChem candidate
-6.893164,-101.208534,PubChem candidate
-48.890533,31.535585,PubChem candidate
-11.622798,-105.071686,PubChem candidate
-94.63727,1.3449067,PubChem candidate
-16.226383,118.681496,PubChem candidate
-21.509914,-18.652369,PubChem candidate
3.2694643,-56.535652,PubChem candidate
39.090637,13.753735,PubChem candidate
-50.578617,-17.229172,PubChem candidate
114.39222,25.575533,PubChem candidate
-33.64388,-70.62386,PubChem candidate
17.35255,-14.75938,PubChem candidate
10.088284,9.878319,PubChem candidate
-67.77571,-2.3390682,PubChem candidate
-60.706097,10.460347,PubChem candidate
-108.742676,-27.87331,PubChem candidate
-50.127094,-34.74712,PubChem candidate
37.84711,104.5385,PubChem candidate
-97.14155,-40.18331,PubChem candidate
-125.822044,-1.3152505,PubChem candidate
29.355291,40.98544,PubChem candidate
-14.671754,98.816154,PubChem candidate
-2.871593,114.41487,PubChem candidate
-14.9061165,10.495733,PubChem candidate
-50.471012,-16.119057,PubChem candidate
-23.879702,-81.41566,PubChem candidate
117.211136,-28.54407,PubChem candidate
-31.568745,-95.78707,PubChem candidate
-30.63068,-87.18233,PubChem candidate
106.68199,-7.0375156,PubChem candidate
-75.19529,-12.297776,PubChem candidate
-80.10877,-60.239334,PubChem candidate
74.332886,50.237576,PubChem candidate
-34.53448,22.593605,PubChem candidate
-39.735416,104.76553,PubChem candidate
51.688454,-41.053574,PubChem candidate
-72.224945,17.252295,PubChem candidate
-7.985101,-25.128855,PubChem candidate
32.382217,-41.846508,PubChem candidate
-3.10996,-100.924164,PubChem candidate
-69.99488,15.579914,PubChem candidate
-10.6715765,5.001563,PubChem candidate
-51.000965,-54.25864,PubChem candidate
13.671383,-108.31263,PubChem candidate
-2.3162777,-110.71455,PubChem candidate
-15.725628,115.464966,PubChem candidate
-40.56516,-68.86363,PubChem candidate
94.15811,-34.324535,PubChem candidate
-66.129036,14.312376,PubChem candidate
-86.53484,-17.358742,PubChem candidate
-16.248934,14.52883,PubChem candidate
7.4790287,-5.1166053,PubChem candidate
-5.413164,97.76962,PubChem candidate
-74.26334,-62.638836,PubChem candidate
108.1636,-29.680857,PubChem candidate
36.584934,-76.132034,PubChem candidate
-43.572678,-65.462395,PubChem candidate
-31.935831,26.092035,PubChem candidate
-93.55802,0.3824988,PubChem candidate
64.433105,-13.663258,PubChem candidate
101.53691,23.193815,PubChem candidate
-13.907469,0.5152234,PubChem candidate
-51.628826,-76.71659,PubChem candidate
-10.527265,4.5083265,PubChem candidate
-123.59802,-9.717517,PubChem candidate
-11.890212,107.18654,PubChem candidate
-22.665922,-42.78077,PubChem candidate
55.129124,100.8006,PubChem candidate
72.99989,-0.35569522,PubChem candidate
6.4320645,-73.28324,PubChem candidate
31.850039,-41.510223,PubChem candidate
11.10956,-48.02708,PubChem candidate
50.39562,-83.3094,PubChem candidate
-52.56744,-62.585815,PubChem candidate
37.425755,-75.337135,PubChem candidate
11.105086,4.0620003,PubChem candidate
48.90298,85.96713,PubChem candidate
76.66043,36.885426,PubChem candidate
-17.298376,9.433316,PubChem candidate
2.6833425,-102.58936,PubChem candidate
16.346378,-14.242872,PubChem candidate
54.316536,51.18408,PubChem candidate
-88.359215,25.546696,PubChem candidate
-94.55472,-29.621769,PubChem candidate
-29.416965,-5.7036767,PubChem candidate
86.437996,45.13799,PubChem candidate
-61.628765,-1.6849293,PubChem candidate
65.160965,-69.150406,PubChem candidate
-50.928307,-83.47908,PubChem candidate
-131.79538,-2.2292433,PubChem candidate
-26.66187,-23.862091,PubChem candidate
45.241302,-50.313637,PubChem candidate
32.930996,6.4603677,PubChem candidate
57.046356,-49.704414,PubChem candidate
-33.98333,-6.9083676,PubChem candidate
82.06245,49.07398,PubChem candidate
-75.05603,16.23401,PubChem candidate
25.290642,-51.91758,PubChem candidate
63.216404,-53.85449,PubChem candidate
-41.967484,32.266277,PubChem candidate
9.610585,-104.82605,PubChem candidate
76.93466,9.567307,PubChem candidate
96.757515,-14.684381,PubChem candidate
-90.949554,21.865173,PubChem candidate
94.129616,-21.18923,PubChem candidate
-47.824116,-13.587765,PubChem candidate
-63.56643,3.3190348,PubChem candidate
-32.166386,-71.841705,PubChem candidate
-9.143734,-23.67281,PubChem candidate
-4.737156,4.327022,PubChem candidate
38.693985,49.696663,PubChem candidate
-35.93691,30.459236,PubChem candidate
-65.44443,1.729611,PubChem candidate
12.115225,-107.28949,PubChem candidate
-96.26978,8.658518,PubChem candidate
-56.00357,-62.638847,PubChem candidate
-125.35641,-9.184651,PubChem candidate
-15.339048,54.884777,PubChem candidate
-24.216696,-82.98758,PubChem candidate
31.382631,-42.894207,PubChem candidate
9.038751,1.4860779,PubChem candidate
-24.87362,-27.705866,PubChem candidate
-3.112298,-110.53268,PubChem candidate
6.780686,-63.483093,PubChem candidate
107.781425,27.856384,PubChem candidate
-26.980946,-30.33449,PubChem candidate
22.007626,-66.143524,PubChem candidate
8.070979,-63.654175,PubChem candidate
59.073418,26.870504,PubChem candidate
-101.847275,-52.71975,PubChem candidate
42.785282,-62.120613,PubChem candidate
-94.74,1.9203006,PubChem candidate
-17.893042,8.591885,PubChem candidate
-31.254791,44.66118,PubChem candidate
59.275105,90.58185,PubChem candidate
72.75523,51.35738,PubChem candidate
-76.71938,10.533595,PubChem candidate
11.114066,24.493422,PubChem candidate
71.18645,-14.2769985,PubChem candidate
-77.27086,-59.011734,PubChem candidate
-55.89448,-52.908764,PubChem candidate
-101.46049,-39.227787,PubChem candidate
29.74479,-31.342499,PubChem candidate
-101.588165,15.058143,PubChem candidate
100.28873,-38.06374,PubChem candidate
-3.5533621,-2.2532346,PubChem candidate
2.8009548,-54.315517,PubChem candidate
-23.28292,-43.473843,PubChem candidate
108.1366,-9.8631735,PubChem candidate
49.563293,-87.10565,PubChem candidate
5.143961,-106.07471,PubChem candidate
-16.753027,-109.68311,PubChem candidate
-27.628807,-41.668262,PubChem candidate
38.259346,76.772545,PubChem candidate
93.763695,-16.70859,PubChem candidate
65.928444,11.033024,PubChem candidate
25.507303,29.972553,PubChem candidate
24.798769,41.076477,PubChem candidate
-3.5013525,5.3591547,PubChem candidate
21.193455,-67.95674,PubChem candidate
22.607754,-29.850441,PubChem candidate
33.94956,82.61056,PubChem candidate
-50.442387,-32.005436,PubChem candidate
-32.440155,-95.66652,PubChem candidate
58.518307,27.02775,PubChem candidate
-26.819036,38.050552,PubChem candidate
-16.141447,44.103962,PubChem candidate
-31.94991,-35.794575,PubChem candidate
-17.082941,8.618937,PubChem candidate
-64.23394,14.270232,PubChem candidate
-131.34563,-8.865557,PubChem candidate
-41.66836,20.608713,PubChem candidate
71.18922,-14.275842,PubChem candidate
6.7224817,-11.728728,PubChem candidate
-102.38374,19.64909,PubChem candidate
-39.186558,-75.98245,PubChem candidate
75.666145,47.585815,PubChem candidate
-93.719246,25.629427,PubChem candidate
-19.279268,-15.0341215,PubChem candidate
-32.244114,-35.744164,PubChem candidate
-35.305885,42.998978,PubChem candidate
60.88194,4.452591,PubChem candidate
-60.3775,10.837205,PubChem candidate
-53.7624,-74.52067,PubChem candidate
-20.863134,-93.817505,PubChem candidate
-49.756466,35.62523,PubChem candidate
68.947754,-14.328535,PubChem candidate
-24.98867,-82.24161,PubChem candidate
-4.313201,-107.67083,PubChem candidate
63.7729,3.2884073,PubChem candidate
-22.803173,-42.86752,PubChem candidate
-101.872696,19.304338,PubChem candidate
4.8124685,-56.643253,PubChem candidate
94.84914,20.478516,PubChem candidate
-30.852926,108.88781,PubChem candidate
74.56473,-38.80808,PubChem candidate
41.840115,104.15701,PubChem candidate
26.862186,43.325428,PubChem candidate
-55.95169,-62.51954,PubChem candidate
-6.3549695,27.099247,PubChem candidate
-125.30013,-13.805076,PubChem candidate
51.86061,-23.257948,PubChem candidate
-101.12618,-55.458233,PubChem candidate
-37.02702,-44.34691,PubChem candidate
-121.23899,-7.171716,PubChem candidate
-46.131355,70.52914,PubChem candidate
-105.06316,-24.47204,PubChem candidate
0.24339648,-6.1769404,PubChem candidate
0.7564877,-105.46497,PubChem candidate
-72.96668,4.14679,PubChem candidate
7.753912,-14.854081,PubChem candidate
-36.313866,38.281517,PubChem candidate
89.12002,-24.961182,PubChem candidate
-52.058598,34.06262,PubChem candidate
-54.669556,-62.311657,PubChem candidate
15.45546,-106.210434,PubChem candidate
69.915215,15.826377,PubChem candidate
-34.289837,99.262276,PubChem candidate
35.51881,14.151514,PubChem candidate
-78.93974,53.656315,PubChem candidate
3.8829536,-73.3453,PubChem candidate
-102.09419,-26.465063,PubChem candidate
11.658178,-73.00826,PubChem candidate
-105.61072,-7.691093,PubChem candidate
-98.04571,-33.495705,PubChem candidate
62.691586,-49.09589,PubChem candidate
73.32365,30.991308,PubChem candidate
4.9102716,-58.717545,PubChem candidate
74.48523,49.6218,PubChem candidate
14.700307,16.828156,PubChem candidate
-44.273052,83.24467,PubChem candidate
-101.66156,-53.69676,PubChem candidate
-88.46069,25.790346,PubChem candidate
-32.44412,-91.63183,PubChem candidate
109.5714,20.481487,PubChem candidate
21.698696,-68.406715,PubChem candidate
-104.76515,-25.759876,PubChem candidate
55.34114,-44.89644,PubChem candidate
64.25574,-73.010635,PubChem candidate
-15.772257,-32.2385,PubChem candidate
95.3067,20.584768,PubChem candidate
109.23869,-27.873394,PubChem candidate
-88.43986,25.754175,PubChem candidate
-38.51506,-25.63181,PubChem candidate
76.74848,-0.24530837,PubChem candidate
-62.546585,-63.50432,PubChem candidate
87.688416,53.12554,PubChem candidate
-34.528477,-15.642034,PubChem candidate
-34.948036,-10.057547,PubChem candidate
-33.439087,-93.45064,PubChem candidate
35.438423,37.895744,PubChem candidate
-16.514246,115.60582,PubChem candidate
-94.44508,31.05932,PubChem candidate
-20.072403,-24.065983,PubChem candidate
-30.505396,25.232325,PubChem candidate
39.868805,-92.82672,PubChem candidate
-41.401978,22.557127,PubChem candidate
86.60611,58.667618,PubChem candidate
-105.80682,29.59855,PubChem candidate
21.342382,-62.26666,PubChem candidate
107.87322,27.5002,PubChem candidate
-53.950138,-27.822351,PubChem candidate
-6.7254972,-21.656086,PubChem candidate
61.196712,5.0844746,PubChem candidate
75.396935,7.6135178,PubChem candidate
-7.165014,-102.99948,PubChem candidate
101.93757,-39.321976,PubChem candidate
-30.949303,-87.955345,PubChem candidate
-45.00253,-9.665024,PubChem candidate
64.21454,-19.673618,PubChem candidate
-41.33503,69.261055,PubChem candidate
-44.582695,70.55329,PubChem candidate
-76.26145,-12.529632,PubChem candidate
25.353981,-35.87798,PubChem candidate
109.3517,-13.72409,PubChem candidate
51.07553,-14.553824,PubChem candidate
41.17168,-67.030075,PubChem candidate
-27.290087,95.41298,PubChem candidate
42.732483,-59.266857,PubChem candidate
57.240826,-51.419067,PubChem candidate
-112.46168,-31.301506,PubChem candidate
-23.367685,42.442093,PubChem candidate
-8.890173,-10.918824,PubChem candidate
-34.79246,-35.92529,PubChem candidate
-0.5984936,10.80701,PubChem candidate
55.017155,24.322945,PubChem candidate
-43.456806,-79.417046,PubChem candidate
-44.086727,40.314774,PubChem candidate
-1.3883399,118.14481,PubChem candidate
-57.65002,-53.794243,PubChem candidate
-52.726334,-78.81487,PubChem candidate
30.091732,42.716187,PubChem candidate
5.8017235,-70.412544,PubChem candidate
12.401008,0.070721865,PubChem candidate
16.76408,-1.7522986,PubChem candidate
-97.80678,13.253372,PubChem candidate
43.128986,-89.328636,PubChem candidate
32.26615,106.670235,PubChem candidate
38.698597,18.021387,PubChem candidate
-69.87816,11.000085,PubChem candidate
16.881863,-16.563572,PubChem candidate
58.750053,27.446518,PubChem candidate
-28.145304,26.02299,PubChem candidate
-30.097363,-87.06824,PubChem candidate
-25.938065,40.638214,PubChem candidate
-25.952692,91.63162,PubChem candidate
38.40823,-69.00821,PubChem candidate
-7.3524127,26.561144,PubChem candidate
7.7105536,-5.7510223,PubChem candidate
-33.222298,-52.50844,PubChem candidate
-70.64455,-55.8141,PubChem candidate
-95.96665,8.0574465,PubChem candidate
39.231754,-65.80917,PubChem candidate
-97.7591,13.146798,PubChem candidate
-23.37804,72.15067,PubChem candidate
-18.712769,-48.77942,PubChem candidate
-129.68942,-0.6358377,PubChem candidate
11.219252,-72.87713,PubChem candidate
31.39944,115.279816,PubChem candidate
11.5791645,-103.63352,PubChem candidate
-76.29765,6.1501904,PubChem candidate
12.619874,-7.9862475,PubChem candidate
-42.678146,-80.27671,PubChem candidate
-6.7222157,26.90798,PubChem candidate
40.540844,-62.283367,PubChem candidate
2.2342057,22.409166,PubChem candidate
-52.205605,-15.300218,PubChem candidate
-76.30268,-12.511154,PubChem candidate
52.230064,-40.870888,PubChem candidate
86.074814,46.656143,PubChem candidate
-112.38595,1.2158656,PubChem candidate
40.453083,-63.797787,PubChem candidate
57.469555,-45.0401,PubChem candidate
-42.75688,56.754456,PubChem candidate
66.79074,-55.97965,PubChem candidate
-26.895464,-21.986645,PubChem candidate
5.6785583,15.318252,PubChem candidate
-15.760424,97.33718,PubChem candidate
-24.07111,-54.507008,PubChem candidate
-47.27561,82.22787,PubChem candidate
54.152653,23.420761,PubChem candidate
38.66918,26.612638,PubChem candidate
-72.70829,-3.4116726,PubChem candidate
-35.36495,103.19071,PubChem candidate
-60.03679,15.492937,PubChem candidate
46.286064,87.35227,PubChem candidate
-34.005596,69.336815,PubChem candidate
70.9175,37.583843,PubChem candidate
101.7965,3.513403,PubChem candidate
-74.303345,-10.708132,PubChem candidate
106.56356,-3.7342684,PubChem candidate
-61.822865,7.5727844,PubChem candidate
41.180794,-64.70417,PubChem candidate
-64.52401,0.49347925,PubChem candidate
-21.47797,39.285057,PubChem candidate
-96.52448,7.2002735,PubChem candidate
-11.6387825,-15.701243,PubChem candidate
84.198425,54.708775,PubChem candidate
-94.82007,1.6751804,PubChem candidate
-14.831227,115.50388,PubChem candidate
24.69576,-57.604935,PubChem candidate
4.4396653,-69.044754,PubChem candidate
-15.682086,43.647896,PubChem candidate
48.290142,-2.8405557,PubChem candidate
-101.671844,-53.656155,PubChem candidate
37.257336,47.797512,PubChem candidate
-77.047554,6.494277,PubChem candidate
-9.845811,-1.6184123,PubChem candidate
-66.718796,-46.96112,PubChem candidate
-26.148462,-83.51553,PubChem candidate
-41.02537,20.92605,PubChem candidate
76.15368,-4.248451,PubChem candidate
-74.99406,-59.088936,PubChem candidate
20.920715,-64.61108,PubChem candidate
-69.142204,0.39249533,PubChem candidate
-30.465271,43.79053,PubChem candidate
67.505905,-66.53617,PubChem candidate
-51.135086,42.106632,PubChem candidate
91.44235,26.95971,PubChem candidate
-28.675188,-5.207244,PubChem candidate
92.10508,-26.861897,PubChem candidate
-24.72007,-100.289925,PubChem candidate
9.012553,-56.440586,PubChem candidate
76.769424,37.069313,PubChem candidate
-7.6191,-32.751083,PubChem candidate
58.247795,2.1444268,PubChem candidate
-95.77434,4.4656053,PubChem candidate
-98.91127,12.912497,PubChem candidate
25.328135,36.266907,PubChem candidate
68.8618,3.9104197,PubChem candidate
18.94115,-34.531425,PubChem candidate
-78.78428,-1.9705305,PubChem candidate
64.105644,-75.698235,PubChem candidate
96.568794,20.407162,PubChem candidate
-58.100796,-45.65493,PubChem candidate
-14.862467,0.3339671,PubChem candidate
-90.10049,19.712887,PubChem candidate
20.626722,-2.458224,PubChem candidate
-4.572797,4.1396146,PubChem candidate
-44.85344,70.662766,PubChem candidate
-107.28532,8.696263,PubChem candidate
-14.862377,-54.611393,PubChem candidate
18.610693,7.4129987,PubChem candidate
