record_index,lig_SMI,Sol_SMI,c_lig,c_HNO3,c_Metal_mM,D,logD
0,CCCCC(CC)CN(CC(CC)CCCC)C(=O)CC,CCCCCCCCCCCC,1.0,3.0,0.1,10.6,1.02530586526477
1,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,CCCCCCCCCCCC,0.349463,2.0,0.01,0.266532839582669,-0.5742492738010503
2,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,CCCCCCCCCCCC,1.0,0.01,200.0,7.88,0.8965262174895553
3,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,CCCCCCCCCCCC,1.0,6.0,0.01,4.01,0.6031443726201823
4,CCCCCCN(CCCCCC)C(=O)C(C)C,CCCCCCCCCCCC,0.5,,,0.328369352644982,-0.4836373832160348
5,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,CCCC(C)CC(C)C ,0.185537,5.0,,0.147872652135875,-0.8301121378671653
6,CCCCCCN(CCCCCC)C(=O)CCCCC,CCCCCCCCCCCC,1.0,1.00089,,1.36627206910794,0.135537190082656
7,CCCCCCCC(=O)N(CCCCCC)CCCCCC,CC1=CC(=CC(=C1)C)C,1.0,3.0,479.339,1.3775565995406,0.139109451707618
8,CCCCCCCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCCC,1.0,4.0,0.1,12.426323074155,1.094342640722355
9,CCCCCCCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCCC,1.0,6.0,0.1,14.0262381073185,1.146941207143456
10,CCCCC(CC)CN(CC(CC)CCCC)C(=O)CCC,CCCCCCCCCCCC,1.0,0.49359,0.00084,0.38589234670299,-0.4135338345864666
11,CCCCCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,CC1=CC=CC=C1,0.5,3.5,50.0,2.7,0.4313637641589874
12,CCCCCCCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCCC,1.0,6.0,0.1,14.0262381073185,1.146941207143456
13,CCCCCCCCCCCC(=O)N(CCCCCCCC)CCCCCCCC,CC1=CC=CC=C1,,1.0,,0.1926281425976,-0.7152802629955829
14,CCCCCCN(CCCCCC)C(=O)CCC,CCCCCCCCCCCC,0.5,2.0,,0.92,-0.03621217265444471
15,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,CCCCCCCCCCCC,1.1,4.0,,4.19941123497941,0.6231884057971003
16,CCCCCCCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCCC,0.341244,3.5,,1.74760997604953,0.2424445151694238
17,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,CCCCCCCCCCCC,1.0,2.0,497.489,0.485805994237411,-0.3135371308479524
18,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,CCCCCCCCCCCC,1.0,6.0,0.01,4.01,0.6031443726201823
19,CCCCC(CC)CN(CC(CC)CCCC)C(=O)CC,CCCCCCCCCCCC,1.0,6.0,0.01,11.9200026552095,1.076276352144377
20,CCCCC(CC)CN(CC(CC)CCCC)C(=O)CCC,CCCC(C)CC(C)C ,1.0,4.57138,,12.4050871412358,1.093599819380088
21,CCCCCCN(CCCCCC)C(=O)CCC,CCCCCCCCCCCC,0.5,,,1.05230848115232,0.02214307063863684
22,CCCCCCCC(=O)N(CCCCCC)CCCCCC,CC1=CC(=CC(=C1)C)C,1.0,3.0,84.4617,6.5737308622079,0.8178119194823461
23,CCCCCCCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCCC,1.0,4.0,0.1,12.426323074155,1.094342640722355
24,CCCCC(CC)CN(CC(CC)CCCC)C(=O)CCC,CCCCCCCCCCCC,0.3,6.5,0.03,0.382785547877612,-0.4170444674351315
25,CCCCC(CC)CN(CC(CC)CCCC)C(=O)CCC,CCCCCCCCCCCC,0.598469,2.0,,0.279583558296635,-0.5534883720930238
26,CCCCCCCCCCCC(=O)N(CC)CC,CC1=CC=CC=C1,0.25,,,1.9788453580449,0.2964118564742571
27,CCCCCCCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCCC,0.343446,8.5,,2.22357701213642,0.3470521755509489
28,CCCCC(CC)CN(CC(CC)CCCC)C(=O)CCC,CCCC(C)CC(C)C ,1.42168,1.015,50.0,4.30052863121147,0.6335218433719506
29,CCCCC(CC)CN(CC(CC)CCCC)C(=O)CC(C)(C)C,CCCCCCCCCC(C)C,0.5,4.04427,,3.44247008535821,0.5368701749797076
30,CCCCC(CC)CN(CC(CC)CCCC)C(=O)CC,CCCCCCCCCCCC,0.590499,2.0,0.01,3.45774612623407,0.5387931034482746
31,CCCCC(CC)CN(CC(CC)CCCC)C(=O)CCC,CCCCCCCCCCCC,1.0,0.596994,0.00084,0.517947467923121,-0.2857142857142859
32,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,CCCCCCCCCCCC,1.0,3.0,0.01,2.01,0.3031960574204888
33,CCCCC(CN(C(CCC)=O)CC(CCCC)CC)CC,CCCCCCCCCCCC,,4.0,,6.4159651080231,0.8072619934565568
34,CCCCCCCCN(CCCCCCCC)C(=O)CCC,CCCCCCCCCCCC,,5.0,,3.3727621178026,0.5279857113140554
35,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,CCCC(C)CC(C)C ,0.245631,10.2,,0.161884988702696,-0.7907934207082596
36,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,CCCC(C)CC(C)C ,1.0,0.133628,,0.0046293383622297,-2.334481075108565
37,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,CCCCCCCCCCCC,0.769377,2.0,,0.490762499044253,-0.3091286307053941
38,CCCCC(CC)CN(CC(CC)CCCC)C(=O)CC,CCCCCCCCCCCC,1.0,0.1,0.01,0.172645847687107,-0.7628438624246476
39,CCCCCCCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCCC,1.0,3.0,0.043154,7.75884132154498,0.889796870068615
40,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCCCCC,0.0487,3.0,,1.7722,0.2485127322208998
41,CCCCCCCCCCCC(=O)N(CC)CC,CC1=CC=CC=C1,,1.0,,0.0987951748021158,-1.005264266019541
42,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,CCCCCCCCCCCC,,5.0,,3.50795759119509,0.5450543344028723
43,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,CCCCCCCCCCCC,1.0,6.0,0.01,4.01,0.6031443726201823
44,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,CCCC(C)CC(C)C ,1.15258,10.2,,2.28916276155477,0.3596766725050837
45,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,CCCCCCCCCCCC,1.0,1.0,,0.200825274565268,-0.6971816306033263
46,CCCCCCCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCCC,1.0,3.0,0.590906,1.94128303738531,0.2880888597640699
47,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,CCCCCCCCCCCC,1.5,6.0,100.0,8.01989150090415,0.9041684928630465
48,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,CCCCCCCCCCCC,1.0,2.0,0.01,1.19,0.07554696139253074
49,CCCCCC(CC)C(=O)N(CC(C)C)CC(C)C,CCCCCCCCCCCC,0.5,0.50931,,0.0190725483627363,-1.719591275179851
50,CCCCC(CC)CN(CC(CC)CCCC)C(=O)CC,CCCCCCCCCCCC,1.0,2.0,0.01,3.58670747143931,0.5546959574620433
51,CCCCC(CC)CN(CC(CC)CCCC)C(=O)CCC,CCCC(C)CC(C)C ,1.0299,1.015,50.0,2.05113036928492,0.3119932648840557
52,CCCCCCN(CCCCCC)C(=O)CCCCC,CCCCCCCCCCCC,0.5,2.00555,,1.40797371036195,0.148594545749752
53,CCCCCCCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCCC,0.200602,3.0,0.01,0.332591155325725,-0.4780893042575287
54,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,CCCCCCCCCCCC,1.0,0.1,0.01,0.0023175642399841,-2.634968218916374
55,CCCCC(CC)CN(CC(CC)CCCC)C(=O)CCC,CCCC(C)CC(C)C ,1.66179,5.2,,32.0326479834317,1.50559284116331
56,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,CCCCCCCCCCCC,0.2,0.101,4.2,0.006,-2.221848749616356
57,CCCCC(CC)CN(CC(CC)CCCC)C(=O)CCC,CCCC(C)CC(C)C ,0.0489404,0.01,50.0,0.336923970139432,-0.4724680904466963
58,CCCCCCCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCCC,1.0,3.0,673.16,1.65283225992009,0.2182287808022119
59,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,CCCC(C)CC(C)C ,1.46581,1.0,,0.716269407956392,-0.1449235972700369
60,CCCCC(CC)CN(CC(CC)CCCC)C(=O)CC(C)(C)C,CCCCCCCCCC(C)C,0.5,0.609392,,0.0249197168043208,-1.603456897447042
61,CCCCC(CC)CN(CC(CC)CCCC)C(=O)CC(C)(C)C,CCCCCCCCCC(C)C,0.244828,4.9,,1.6546778383623,0.2187134502923974
62,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,CCCCCCCCCCCC,0.4643,2.0,0.01,0.583347475021174,-0.2340726776061404
63,CCCCC(CC)CN(CC(CC)CCCC)C(C)=O,CCCCCCCCCCCC,0.101814,2.0,0.01,0.562341325190346,-0.2500000000000024
64,CCCCCCCCCCCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,CCCCCCCCCC(C)C,0.5,7.12897,,4.99818114682337,0.6988119920145542
65,CCCCCCCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCCC,1.0,3.0,79.1731,3.17261321033592,0.5014171282441111
66,CCCCCCCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCCC,0.59954,3.0,0.01,2.74817669326021,0.4390446521287634
67,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,CCCCCCCCCCCC,1.5,3.0,250.0,3.31826401446655,0.5209109372834104
68,CCCCCCCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCCC,1.0,3.0,80.8129,8.63999042800489,0.9365132613368841
69,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,CCCC(C)CC(C)C ,1.65721,10.2,,4.27208228042254,0.6306396086247502
70,CCCCCCCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCCC,1.0,3.0,0.403411,3.35017676798893,0.5250677226597745
71,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,CCCCCCCCCCCC,1.5,3.0,1000.0,1.0,0.0
72,CCCCC(CC)CN(CC(CC)CCCC)C(=O)CCC,CCCC(C)CC(C)C ,0.468522,1.015,50.0,0.254796453250924,-0.5938066216438812
73,CCCCCCN(CCCCCC)C(=O)C(CC)CCCC,CCCCCCCCCCCC,1.0,0.19741,0.00084,0.0165213340635737,-1.781954887218045
74,CCCCC(CC)CN(CC(CC)CCCC)C(=O)CCC,CCCC(C)CC(C)C ,1.0,0.8179,,1.31023497372415,0.1173491877479526
75,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)(C)C,CCCCCCCCCCCC,1.0,6.0,0.01,5.29416746590001,0.7237976748508552
76,CCCCC(CC)CN(CC(CC)CCCC)C(=O)CCC,CCCC(C)CC(C)C ,0.0922683,0.01,50.0,1.1614098205414,0.0649854939798157
77,CCCCCCCCN(CCCCCCCC)C(=O)CCC,CCCCCCCCCCCC,0.2,2.0,,0.170953039094711,-0.767123174186889
78,CCCCC(CC)CN(CC(CC)CCCC)C(=O)CCC,CCCC(C)CC(C)C ,1.0,0.218698,,0.0847498771487215,-1.071860922666721
79,CCCCCCCCCCCC(=O)N(CC)CC,CC1=CC=CC=C1,0.679918,2.0,,8.60558879146794,0.9347805899613781
80,CCCCC(CC)CN(CC(CC)CCCC)C(=O)CC,CCCCCCCCCCCC,0.237058,2.0,0.01,0.479771540738137,-0.3189655172413801
81,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,CCCC(C)CC(C)C ,0.00693135,0.01,50.0,0.0636756078235798,-1.196026900731575
82,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,CCCCCCCCCCCC,1.5,5.0,1000.0,1.10307414104879,0.04260470370605519
83,CCCCCCCCCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCCC,1.1,6.0,0.01,14.8174901730498,1.170774647887323
84,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,CCCCCCCCCCCC,1.0,0.01,200.0,3.25,0.5118833609788743
85,CCCCCCN(CCCCCC)C(=O)C(CC)CCCC,CC1=CC=CC=C1,0.5,0.5,50.0,0.763356113197728,-0.1172728120892211
86,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,CCCCCCCCCCCC,1.1,4.0,214.592,2.284,0.3586960995738104
87,CCCCCCCC(=O)N(CCCCCC)CCCCCC,CC1=CC=CC=C1,0.5,3.5,50.0,2.92,0.4653828514484183
88,CCCCCCN(CCCCCC)C(=O)CCCCC,CCCCCCCCCCCC,1.0,3.5,321.888,4.18,0.6211762817750351
89,CCCCCCCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCCC,1.0,3.0,929.396,0.985818382217868,-0.00620308796527328
90,CCCCCCCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCCC,1.0,3.0,564.586,1.30802992935668,0.1166176813015091
91,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,CCCC(C)CC(C)C ,1.66877,1.015,50.0,1.15858711860569,0.06392869562034259
92,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)(C)C,CCCCCCCCCCCC,1.5,3.0,1000.0,0.851851851851851,-0.06963592814139488
93,CCCCC(CC)CN(CC(CC)CCCC)C(=O)CC(C)(C)C,CCCCCCCCCC(C)C,1.00701,4.9,,13.3756775152633,1.126315789473682
94,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,CCCCCCCCCCCC,1.0,7.07509,0.00084,33.2936461574345,1.522361359570662
95,CCCCCCCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCCC,1.0,3.0,403.411,3.35017676798892,0.5250677226597732
96,CCCCCCCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCCC,1.0,3.0,0.1,9.84284246433926,0.9931205342354806
97,CCCCCCCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCCC,1.0,3.0,419.149,3.1,0.4913616938342727
98,CCCCCCCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCCC,1.1,3.0,0.01,10.6,1.02530586526477
99,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,CCCCCCCCCCCC,1.0,0.01,0.01,0.0019699296039865,-2.705549293202082
100,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,CCCCCCCCCCCC,0.387295,2.0,,0.101443462996191,-0.9937759336099588
101,CCCCCCCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCCC,1.0,3.0,20.7144,4.02992044275336,0.6052964725395565
102,CCCCCCCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCCC,1.0,3.0,238.768,4.85461815217696,0.686155075454263
103,CCCCCCCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCCC,1.1,2.0,858.369,3.75158264285203,0.5742145178764892
104,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,CCCCCCCCCCCC,1.5,5.0,500.0,2.58589511754068,0.4126109061603624
105,CCCCCCN(CCCCCC)C(=O)C(C)C,CCCCCCCCCCCC,,6.0,,1.89452689878862,0.2775007758356284
106,CCCCCCCCN(CCCCCCCC)C(=O)CCC,CCCCCCCCCCCC,,1.0,,0.232026262402545,-0.6344628557513522
107,CCCCCCCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCCC,0.5,1.97312,,1.92417073404833,0.284243604897899
108,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,CCCCCCCCCCCC,1.5,3.0,100.0,4.2133815551537,0.62463078972132
109,CCCCCCCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCCC,1.0,3.0,222.53,0.696879372534326,-0.1568423903044668
110,CCCCCCCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCCC,0.107493,3.5,,0.202178464523202,-0.6942651060983038
111,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,CCCCCCCCCCCC,1.0,6.0,0.01,4.08,0.6106601630898799
112,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)(C)C,CCCCCCCCCCCC,1.0,3.0,0.01,1.20171123680119,0.07980012213427638
113,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCCCCC,0.2,0.983871,1.0,0.636363636363635,-0.1962946451439691
114,CCCCC(CC)CN(CC(CC)CCCC)C(=O)CCC,CCCC(C)CC(C)C ,1.0,0.0313325,,0.0029164850246413,-2.535140249212473
115,CCCCCCN(CCCCCC)C(=O)CCCCC,CCCCCCCCCCCC,1.0,3.5,515.021,2.25,0.3521825181113625
116,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCCCCC,0.505946,0.01,1.0,6.339,0.8020207517719758
117,CCCCCCCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCCC,0.399491,3.0,0.01,1.36979722623073,0.1366562824506729
118,CCCCOP(=O)(OCCCC)OCCCC,CCCCCCCCCCCC,1.1,1.989,,12.2335,1.087550726310677
119,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,CCCC(C)CC(C)C ,1.0,0.133628,,0.0046293383622297,-2.334481075108565
120,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,CCCC(C)CC(C)C ,0.00693135,0.01,50.0,0.0636756078235798,-1.196026900731575
121,CCCCCCCCN(CCCCCCCC)C(=O)CCC,CCCCCCCCCCCC,,6.0,,3.62016605983737,0.5587284924162972
122,CCCCCCCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCCC,1.1,2.0,0.01,6.52,0.8142475957319202
123,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,CCCCCCCCCCCC,0.582356,2.0,0.01,1.00042532207438,0.000184675759379702
124,CCCCCCCCCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCCC,1.1,2.0,0.01,10.4,1.01703333929878
125,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,CCCC(C)CC(C)C ,1.15258,10.2,,2.28916276155477,0.3596766725050837
126,CCCCCCCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCCC,1.1,4.0,0.009,14.1447697705002,1.150595882990248
127,CCCCC(CC)CN(CC(CC)CCCC)C(=O)CCC,CCCCCCCCCCCC,1.0,0.1,0.013,0.559092653216292,-0.2525162145712102
128,CCCCCCCCN(CCCCCCCC)C(=O)C(C)C,CCCCCCCCCCCC,,1.0,,0.401061346435334,-0.3967891925154016
129,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,CCCC(C)CC(C)C ,1.0,1.44615,,0.651796590980974,-0.1858879153069338
130,CCCCC(CC)CN(CC(CC)CCCC)C(=O)CCC,CCCCCCCCCCCC,1.0,0.0824261,,0.077120199008636,-1.112831858407081
131,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,CCCC(C)CC(C)C ,0.202348,1.0,,0.0062541571637733,-2.203831209357573
132,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,CCCCCCCCCCCC,0.098867,2.0,,0.0106916723984942,-1.97095435684647
133,CCCCCCCCCCCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,CCCCCCCCCC(C)C,0.5,6.09144,,5.85022995443303,0.7671729371896298
134,CCCCCCCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCCC,1.0,1.0,0.1,2.00865603054324,0.3029055729718366
135,CCCCCCCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCCC,1.0,3.0,42.1206,4.35309278350512,0.6387979239767979
136,CCCCN(CCCC)C(=O)C(C)C,CC1=CC=CC=C1,0.5,3.0,,2.4,0.380211241711606
137,CCCCCCN(CCCCCC)C(=O)C(C)C,CCCCCCCCCCCC,0.4,,,0.21226379152173,-0.6731240825341952
138,CCCCCCN(CCCCCC)C(=O)CCCCC,CCCCCCCCCCCC,1.0,0.0827642,,0.0227522731725889,-1.642975206611555
139,CCCCC(CC)CN(CC(CC)CCCC)C(=O)CCC,CCCC(C)CC(C)C ,2.05458,1.0,,5.97429073534004,0.7762863534675611
140,CCCCCCCCN(CCCCCCCC)C(=O)C(C)C,CCCCCCCCCCCC,,0.5,,0.108300413000542,-0.9653698872018781
141,CCCCCCN(CCCCCC)C(=O)C(CC)CCCC,CC1=CC=CC=C1,0.195686,3.0,100.0,0.49299251355425,-0.3071596757466341
142,CCCCC(CC)CN(CC(CC)CCCC)C(=O)CC,CCCCCCCCCCCC,1.0,4.0,0.01,9.72996976265629,0.9881114906350605
143,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,CCCCCCCCCCCC,0.582356,2.0,0.01,1.00042532207438,0.000184675759379702
144,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)(C)C,CCCCCCCCCCCC,1.0,6.0,0.01,5.29416746590001,0.7237976748508552
145,CCCCCCCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCCC,1.0,3.0,905.162,0.837151837899427,-0.07719576496805934
146,CCCCCCCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCCC,1.0,3.5,429.185,2.91,0.4638929889859073
147,CCCCC(CC)CN(CC(CC)CCCC)C(=O)CCC,CCCCCCCCCCCC,1.0,0.800995,0.00084,0.965967258009383,-0.01503759398496262
148,CCCCCCCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCCC,1.0,3.0,502.979,2.3,0.3617278360175928
149,CCCCCCCCCCCC(=O)N(CCCC)CCCC,CC1=CC=CC=C1,0.300597,,,2.204257646999,0.3432623561190514
150,CCCCCCN(CCCCCC)C(=O)CCCCC,CCCCCCCCCCCC,0.5,3.5,,4.25,0.6283889300503115
151,CCCCCCN(CCCCCC)C(=O)CCCCC,CCCCCCCCCCCC,0.5,1.01269,,0.490562924004724,-0.3093052782018357
152,CCCCC(CC)CN(CC(CC)CCCC)C(=O)CCC,CCCC(C)CC(C)C ,0.98,0.01,7.2373,1.11,0.04532297878665748
153,CCCCC(CC)CN(CC(CC)CCCC)C(=O)CC,CCCCCCCCCCCC,1.0,0.1,0.01,0.172645847687107,-0.7628438624246476
154,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,CCCCCCCCCCCC,0.5,6.0,0.1,1.539,0.1872386198314787
155,CCCCCCCCN(CCCCCCCC)C(=O)C(C)C,CCCCCCCCCCCC,,7.0,,2.94563751466133,0.4691793022254807
156,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,CCCC(C)CC(C)C ,0.0379258,0.01,50.0,1.83121707481113,0.2627398291759235
157,CCCCCCCCCCCC(=O)N(CCCCCCCC)CCCCCCCC,CC1=CC=CC=C1,0.2,,,0.788925295979661,-0.1029641185647424
158,CCCCC(CC)CN(CC(CC)CCCC)C(=O)CCC,CCCC(C)CC(C)C ,1.67099,1.015,50.0,6.60332147256308,0.8197624407474513
159,CCCCCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,CCCCCCCCCC(C)C,,0.265447,,0.0283504199601479,-1.547440503436895
160,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)(C)C,CCCCCCCCCCCC,1.0,5.0,0.1,4.26520851758884,0.6299402678187999
161,CCCCCCCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCCC,1.0,3.0,0.0424893,5.2,0.7160033436347992
162,CCCCC(CC)CN(CC(CC)CCCC)C(=O)CCC,CCCCCCCCCCCC,1.0,3.0,0.00084,8.85,0.9469432706978255
163,CCCCC(CC)CN(CC(CC)CCCC)C(=O)CCC,CCCC(C)CC(C)C ,1.0,0.120292,,0.0291208420315356,-1.535796071516882
164,CCCCC(CC)CN(CC(CC)CCCC)C(=O)CCC,CCCCCCCCCCCC,0.980028,2.0,,0.579149515917315,-0.2372093023255822
165,CCCCCCCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCCC,1.0,3.0,507.567,1.79899715976627,0.2550304776875136
166,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,CCCCCCCCCCCC,1.0,0.494142,0.00084,0.063132248350457,-1.199748743718593
167,CCCCCCCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCCC,0.5,3.53405,,4.27455448395501,0.6308908570191394
168,CCCCCCCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCCC,1.0,4.0,0.1,4.12808643417299,0.6157487820036969
169,CCCCCCCCCCCCCCC(C(=O)N(C)CCCC)C(=O)N(C)CCCC,CCCC(C)CC(C)C ,0.5,1.0,,33.2957,1.522388149816989
170,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,CCCCCCCCCCCC,1.0,3.0,0.01,2.22,0.3463529744506387
171,CCCCCCCCCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCCC,1.1,3.0,0.01,10.1634757088168,1.007042253521127
172,CCCCCCCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCCC,1.1,3.0,0.01,7.01999819647156,0.8463370005539435
173,CCCCCCCCN(CCCCCCCC)C(=O)C(CC)CCCC,CCCCCCCCCCCC,0.5,1.93165,,0.430566677977604,-0.365959583733208
174,CCCCC(CC)CN(CC(CC)CCCC)C(=O)CCC,CCCCCCCCCCCC,1.0,0.495706,,0.270032432850357,-0.5685840707964614
175,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,CCCC(C)CC(C)C ,0.0239931,0.01,50.0,0.730315521237866,-0.1364894692937454
176,CCCCC(CC)CN(CC(CC)CCCC)C(=O)CCC,CCCC(C)CC(C)C ,0.0860862,0.01,50.0,0.760259836876593,-0.11903795188283
177,CCCCCCCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCCC,1.0,2.0,0.1,5.14597890320571,0.7114680014156944
178,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,CCCCCCCCCCCC,1.5,0.1,500.0,0.361663652802901,-0.4416951356407078
179,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,C1=CC=CC=C1,0.1,2.0,,0.83,-0.08092190762392612
180,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,CCCCCCCCCCCC,1.5,0.1,1000.0,0.678119349005449,-0.168693863576964
181,CCCCC(CN(C(CCC)=O)CC(CCCC)CC)CC,CCCCCCCCCCCC,,6.0,,8.50050715082665,0.929444837036069
182,CCCCCCN(CCCCCC)C(=O)C(CC)CCCC,CCCCCCCCCCCC,1.0,0.697516,0.00084,0.127427498570313,-0.8947368421052645
183,CCCCC(CC)CN(CC(CC)CCCC)C(=O)CCC,CCCC(C)CC(C)C ,0.0489404,0.01,50.0,0.336923970139432,-0.4724680904466963
184,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,CCCCCCCCCCCC,,6.0,,3.87428241488775,0.5881912753291252
185,CCCCCCCCN(CCCCCCCC)C(=O)CCCCCCC,CCCCCCCCCCCC,0.5,7.99644,,3.48920813620195,0.5427268765011117
